minTemp,maxTemp,material,rating,pressure
-29,750,ASTM A351  CF3M,ASME 600,11.7
-29,775,ASTM A351  CF3M,ASME 600,9
-29,800,ASTM A351  CF3M,ASME 600,7
-29,816,ASTM A351  CF3M,ASME 600,5.9
-29,38,ASTM A351  CF3M,ASME 900,148.9
-29,50,ASTM A351  CF3M,ASME 900,144.3
-29,100,ASTM A351  CF3M,ASME 900,126.6
-29,150,ASTM A351  CF3M,ASME 900,115.5
-29,200,ASTM A351  CF3M,ASME 900,107
-29,250,ASTM A351  CF3M,ASME 900,100.1
-29,300,ASTM A351  CF3M,ASME 900,94.9
-29,325,ASTM A351  CF3M,ASME 900,92.7
-29,350,ASTM A351  CF3M,ASME 900,91
-29,375,ASTM A351  CF3M,ASME 900,89.6
-29,400,ASTM A351  CF3M,ASME 900,88.3
-29,425,ASTM A351  CF3M,ASME 900,87.4
-29,450,ASTM A351  CF3M,ASME 900,86.5
-29,475,ASTM A351  CF3M,ASME 900,86
-29,500,ASTM A351  CF3M,ASME 900,84.7
-29,538,ASTM A351  CF3M,ASME 900,75.2
-29,550,ASTM A351  CF3M,ASME 900,74.8
-29,575,ASTM A351  CF3M,ASME 900,71.8
-29,600,ASTM A351  CF3M,ASME 900,59.7
-29,625,ASTM A351  CF3M,ASME 900,47.4
-29,650,ASTM A351  CF3M,ASME 900,38
-29,675,ASTM A351  CF3M,ASME 900,31
-29,700,ASTM A351  CF3M,ASME 900,25.1
-29,725,ASTM A351  CF3M,ASME 900,21
-29,750,ASTM A351  CF3M,ASME 900,17.6
-29,775,ASTM A351  CF3M,ASME 900,13.7
-29,800,ASTM A351  CF3M,ASME 900,10.5
-29,816,ASTM A351  CF3M,ASME 900,8.6
-29,38,ASTM A351  CF3M,ASME 1500,248.2
-29,50,ASTM A351  CF3M,ASME 1500,240.6
-29,100,ASTM A351  CF3M,ASME 1500,211
-29,150,ASTM A351  CF3M,ASME 1500,192.5
-29,200,ASTM A351  CF3M,ASME 1500,178.3
-29,250,ASTM A351  CF3M,ASME 1500,166.9
-29,300,ASTM A351  CF3M,ASME 1500,158.1
-29,325,ASTM A351  CF3M,ASME 1500,154.4
-29,350,ASTM A351  CF3M,ASME 1500,151.6
-29,375,ASTM A351  CF3M,ASME 1500,149.4
-29,400,ASTM A351  CF3M,ASME 1500,147.2
-29,425,ASTM A351  CF3M,ASME 1500,145.7
-29,450,ASTM A351  CF3M,ASME 1500,144.2
-29,475,ASTM A351  CF3M,ASME 1500,143.4
-29,500,ASTM A351  CF3M,ASME 1500,140.9
-29,538,ASTM A351  CF3M,ASME 1500,125.5
-29,550,ASTM A351  CF3M,ASME 1500,124.9
-29,575,ASTM A351  CF3M,ASME 1500,119.7
-29,600,ASTM A351  CF3M,ASME 1500,99.5
-29,625,ASTM A351  CF3M,ASME 1500,79.1
-29,650,ASTM A351  CF3M,ASME 1500,63.3
-29,675,ASTM A351  CF3M,ASME 1500,51.6
-29,700,ASTM A351  CF3M,ASME 1500,41.9
-29,725,ASTM A351  CF3M,ASME 1500,34.9
-29,750,ASTM A351  CF3M,ASME 1500,29.3
-29,775,ASTM A351  CF3M,ASME 1500,22.8
-29,800,ASTM A351  CF3M,ASME 1500,17.4
-29,816,ASTM A351  CF3M,ASME 1500,14.1
-29,38,ASTM A351  CF3M,ASME 2500,413.7
-29,50,ASTM A351  CF3M,ASME 2500,400.9
-29,100,ASTM A351  CF3M,ASME 2500,351.6
-29,150,ASTM A351  CF3M,ASME 2500,320.8
-29,200,ASTM A351  CF3M,ASME 2500,297.2
-29,250,ASTM A351  CF3M,ASME 2500,278.1
-29,300,ASTM A351  CF3M,ASME 2500,263.5
-29,325,ASTM A351  CF3M,ASME 2500,257.4
-29,350,ASTM A351  CF3M,ASME 2500,252.7
-29,375,ASTM A351  CF3M,ASME 2500,249
-29,400,ASTM A351  CF3M,ASME 2500,245.3
-29,425,ASTM A351  CF3M,ASME 2500,242.9
-29,450,ASTM A351  CF3M,ASME 2500,240.4
-29,475,ASTM A351  CF3M,ASME 2500,238.9
-29,500,ASTM A351  CF3M,ASME 2500,235
-29,538,ASTM A351  CF3M,ASME 2500,208.9
-29,550,ASTM A351  CF3M,ASME 2500,208
-29,575,ASTM A351  CF3M,ASME 2500,199.5
-29,600,ASTM A351  CF3M,ASME 2500,165.9
-29,625,ASTM A351  CF3M,ASME 2500,131.8
-29,650,ASTM A351  CF3M,ASME 2500,105.5
-29,675,ASTM A351  CF3M,ASME 2500,86
-29,700,ASTM A351  CF3M,ASME 2500,69.8
-29,725,ASTM A351  CF3M,ASME 2500,58.2
-29,750,ASTM A351  CF3M,ASME 2500,48.9
-29,775,ASTM A351  CF3M,ASME 2500,38
-29,800,ASTM A351  CF3M,ASME 2500,29.2
-29,816,ASTM A351  CF3M,ASME 2500,23.8
-29,38,ASTM A351 CF8M,ASME 150,19
-29,50,ASTM A351 CF8M,ASME 150,18.4
-29,100,ASTM A351 CF8M,ASME 150,16.2
-29,150,ASTM A351 CF8M,ASME 150,14.8
-29,200,ASTM A351 CF8M,ASME 150,13.7
-29,250,ASTM A351 CF8M,ASME 150,12.1
-29,300,ASTM A351 CF8M,ASME 150,10.2
-29,325,ASTM A351 CF8M,ASME 150,9.3
-29,350,ASTM A351 CF8M,ASME 150,8.4
-29,375,ASTM A351 CF8M,ASME 150,7.4
-29,400,ASTM A351 CF8M,ASME 150,6.5
-29,425,ASTM A351 CF8M,ASME 150,5.5
-29,450,ASTM A351 CF8M,ASME 150,4.6
-29,475,ASTM A351 CF8M,ASME 150,3.7
-29,500,ASTM A351 CF8M,ASME 150,2.8
-29,538,ASTM A351 CF8M,ASME 150,1.4
-29,550,ASTM A351 CF8M,ASME 150,1.4
-29,575,ASTM A351 CF8M,ASME 150,1.4
-29,600,ASTM A351 CF8M,ASME 150,1.4
-29,625,ASTM A351 CF8M,ASME 150,1.4
-29,650,ASTM A351 CF8M,ASME 150,1.4
-29,675,ASTM A351 CF8M,ASME 150,1.4
-29,700,ASTM A351 CF8M,ASME 150,1.4
-29,725,ASTM A351 CF8M,ASME 150,1.4
-29,750,ASTM A351 CF8M,ASME 150,1.4
-29,775,ASTM A351 CF8M,ASME 150,1.4
-29,800,ASTM A351 CF8M,ASME 150,1.2
-29,816,ASTM A351 CF8M,ASME 150,1
-29,38,ASTM A351 CF8M,ASME 300,49.6
-29,50,ASTM A351 CF8M,ASME 300,48.1
-29,100,ASTM A351 CF8M,ASME 300,42.2
-29,150,ASTM A351 CF8M,ASME 300,38.5
-29,200,ASTM A351 CF8M,ASME 300,35.7
-29,250,ASTM A351 CF8M,ASME 300,33.4
-29,300,ASTM A351 CF8M,ASME 300,31.6
-29,325,ASTM A351 CF8M,ASME 300,30.9
-29,350,ASTM A351 CF8M,ASME 300,30.3
-29,375,ASTM A351 CF8M,ASME 300,29.9
-29,400,ASTM A351 CF8M,ASME 300,29.4
-29,425,ASTM A351 CF8M,ASME 300,29.1
-29,450,ASTM A351 CF8M,ASME 300,28.8
-29,475,ASTM A351 CF8M,ASME 300,28.7
-29,500,ASTM A351 CF8M,ASME 300,28.2
-29,538,ASTM A351 CF8M,ASME 300,25.2
-29,550,ASTM A351 CF8M,ASME 300,25
-29,575,ASTM A351 CF8M,ASME 300,24
-29,600,ASTM A351 CF8M,ASME 300,19.9
-29,625,ASTM A351 CF8M,ASME 300,15.8
-29,650,ASTM A351 CF8M,ASME 300,12.7
-29,675,ASTM A351 CF8M,ASME 300,10.3
-29,700,ASTM A351 CF8M,ASME 300,8.4
-29,725,ASTM A351 CF8M,ASME 300,7
-29,750,ASTM A351 CF8M,ASME 300,5.9
-29,775,ASTM A351 CF8M,ASME 300,4.6
-29,800,ASTM A351 CF8M,ASME 300,3.5
-29,816,ASTM A351 CF8M,ASME 300,2.8
-29,38,ASTM A351 CF8M,ASME 600,99.3
-29,50,ASTM A351 CF8M,ASME 600,96.2
-29,100,ASTM A351 CF8M,ASME 600,84.4
-29,150,ASTM A351 CF8M,ASME 600,77
-29,200,ASTM A351 CF8M,ASME 600,71.3
-29,250,ASTM A351 CF8M,ASME 600,66.8
-29,300,ASTM A351 CF8M,ASME 600,63.2
-29,325,ASTM A351 CF8M,ASME 600,61.8
-29,350,ASTM A351 CF8M,ASME 600,60.7
-29,375,ASTM A351 CF8M,ASME 600,59.8
-29,400,ASTM A351 CF8M,ASME 600,58.9
-29,425,ASTM A351 CF8M,ASME 600,58.3
-29,450,ASTM A351 CF8M,ASME 600,57.7
-29,475,ASTM A351 CF8M,ASME 600,57.3
-29,500,ASTM A351 CF8M,ASME 600,56.5
-29,538,ASTM A351 CF8M,ASME 600,50
-29,550,ASTM A351 CF8M,ASME 600,49.8
-29,575,ASTM A351 CF8M,ASME 600,47.9
-29,600,ASTM A351 CF8M,ASME 600,39.8
-29,625,ASTM A351 CF8M,ASME 600,31.6
-29,650,ASTM A351 CF8M,ASME 600,25.3
-29,675,ASTM A351 CF8M,ASME 600,20.6
-29,700,ASTM A351 CF8M,ASME 600,16.8
-29,725,ASTM A351 CF8M,ASME 600,14
-29,750,ASTM A351 CF8M,ASME 600,11.7
-29,775,ASTM A351 CF8M,ASME 600,9
-29,800,ASTM A351 CF8M,ASME 600,7
-29,816,ASTM A351 CF8M,ASME 600,5.9
-29,38,ASTM A351 CF8M,ASME 900,148.9
-29,50,ASTM A351 CF8M,ASME 900,144.3
-29,100,ASTM A351 CF8M,ASME 900,126.6
-29,150,ASTM A351 CF8M,ASME 900,115.5
-29,200,ASTM A351 CF8M,ASME 900,107
-29,250,ASTM A351 CF8M,ASME 900,100.1
-29,300,ASTM A351 CF8M,ASME 900,94.9
-29,325,ASTM A351 CF8M,ASME 900,92.7
-29,350,ASTM A351 CF8M,ASME 900,91
-29,375,ASTM A351 CF8M,ASME 900,89.6
-29,400,ASTM A351 CF8M,ASME 900,88.3
-29,425,ASTM A351 CF8M,ASME 900,87.4
-29,450,ASTM A351 CF8M,ASME 900,86.5
-29,475,ASTM A351 CF8M,ASME 900,86
-29,500,ASTM A351 CF8M,ASME 900,84.7
-29,538,ASTM A351 CF8M,ASME 900,75.2
-29,550,ASTM A351 CF8M,ASME 900,74.8
-29,575,ASTM A351 CF8M,ASME 900,71.8
-29,600,ASTM A351 CF8M,ASME 900,59.7
-29,625,ASTM A351 CF8M,ASME 900,47.4
-29,650,ASTM A351 CF8M,ASME 900,38
-29,675,ASTM A351 CF8M,ASME 900,31
-29,700,ASTM A351 CF8M,ASME 900,25.1
-29,725,ASTM A351 CF8M,ASME 900,21
-29,750,ASTM A351 CF8M,ASME 900,17.6
-29,775,ASTM A351 CF8M,ASME 900,13.7
-29,800,ASTM A351 CF8M,ASME 900,10.5
-29,816,ASTM A351 CF8M,ASME 900,8.6
-29,38,ASTM A351 CF8M,ASME 1500,248.2
-29,50,ASTM A351 CF8M,ASME 1500,240.6
-29,100,ASTM A351 CF8M,ASME 1500,211
-29,150,ASTM A351 CF8M,ASME 1500,192.5
-29,200,ASTM A351 CF8M,ASME 1500,178.3
-29,250,ASTM A351 CF8M,ASME 1500,166.9
-29,300,ASTM A351 CF8M,ASME 1500,158.1
-29,325,ASTM A351 CF8M,ASME 1500,154.4
-29,350,ASTM A351 CF8M,ASME 1500,151.6
-29,375,ASTM A351 CF8M,ASME 1500,149.4
-29,400,ASTM A351 CF8M,ASME 1500,147.2
-29,425,ASTM A351 CF8M,ASME 1500,145.7
-29,450,ASTM A351 CF8M,ASME 1500,144.2
-29,475,ASTM A351 CF8M,ASME 1500,143.4
-29,500,ASTM A351 CF8M,ASME 1500,140.9
-29,538,ASTM A351 CF8M,ASME 1500,125.5
-29,550,ASTM A351 CF8M,ASME 1500,124.9
-29,575,ASTM A351 CF8M,ASME 1500,119.7
-29,600,ASTM A351 CF8M,ASME 1500,99.5
-29,625,ASTM A351 CF8M,ASME 1500,79.1
-29,650,ASTM A351 CF8M,ASME 1500,63.3
-29,675,ASTM A351 CF8M,ASME 1500,51.6
-29,700,ASTM A351 CF8M,ASME 1500,41.9
-29,725,ASTM A351 CF8M,ASME 1500,34.9
-29,750,ASTM A351 CF8M,ASME 1500,29.3
-29,775,ASTM A351 CF8M,ASME 1500,22.8
-29,800,ASTM A351 CF8M,ASME 1500,17.4
-29,816,ASTM A351 CF8M,ASME 1500,14.1
-29,38,ASTM A351 CF8M,ASME 2500,413.7
-29,50,ASTM A351 CF8M,ASME 2500,400.9
-29,100,ASTM A351 CF8M,ASME 2500,351.6
-29,150,ASTM A351 CF8M,ASME 2500,320.8
-29,200,ASTM A351 CF8M,ASME 2500,297.2
-29,250,ASTM A351 CF8M,ASME 2500,278.1
-29,300,ASTM A351 CF8M,ASME 2500,263.5
-29,325,ASTM A351 CF8M,ASME 2500,257.4
-29,350,ASTM A351 CF8M,ASME 2500,252.7
-29,375,ASTM A351 CF8M,ASME 2500,249
-29,400,ASTM A351 CF8M,ASME 2500,245.3
-29,425,ASTM A351 CF8M,ASME 2500,242.9
-29,450,ASTM A351 CF8M,ASME 2500,240.4
-29,475,ASTM A351 CF8M,ASME 2500,238.9
-29,500,ASTM A351 CF8M,ASME 2500,235
-29,538,ASTM A351 CF8M,ASME 2500,208.9
-29,550,ASTM A351 CF8M,ASME 2500,208
-29,575,ASTM A351 CF8M,ASME 2500,199.5
-29,600,ASTM A351 CF8M,ASME 2500,165.9
-29,625,ASTM A351 CF8M,ASME 2500,131.8
-29,650,ASTM A351 CF8M,ASME 2500,105.5
-29,675,ASTM A351 CF8M,ASME 2500,86
-29,700,ASTM A351 CF8M,ASME 2500,69.8
-29,725,ASTM A351 CF8M,ASME 2500,58.2
-29,750,ASTM A351 CF8M,ASME 2500,48.9
-29,775,ASTM A351 CF8M,ASME 2500,38
-29,800,ASTM A351 CF8M,ASME 2500,29.2
-29,816,ASTM A351 CF8M,ASME 2500,23.8
-29,38,ASTM A351 CF3,ASME 150,19
-29,50,ASTM A351 CF3,ASME 150,18.3
-29,100,ASTM A351 CF3,ASME 150,15.7
-29,150,ASTM A351 CF3,ASME 150,14.2
-29,200,ASTM A351 CF3,ASME 150,13.2
-29,250,ASTM A351 CF3,ASME 150,12.1
-29,300,ASTM A351 CF3,ASME 150,10.2
-29,325,ASTM A351 CF3,ASME 150,9.3
-29,350,ASTM A351 CF3,ASME 150,8.4
-29,375,ASTM A351 CF3,ASME 150,7.4
-29,400,ASTM A351 CF3,ASME 150,6.5
-29,425,ASTM A351 CF3,ASME 150,5.5
-29,450,ASTM A351 CF3,ASME 150,4.6
-29,475,ASTM A351 CF3,ASME 150,3.7
-29,500,ASTM A351 CF3,ASME 150,2.8
-29,538,ASTM A351 CF3,ASME 150,1.4
-29,550,ASTM A351 CF3,ASME 150,1.4
-29,575,ASTM A351 CF3,ASME 150,1.4
-29,600,ASTM A351 CF3,ASME 150,1.4
-29,625,ASTM A351 CF3,ASME 150,1.4
-29,650,ASTM A351 CF3,ASME 150,1.4
-29,675,ASTM A351 CF3,ASME 150,1.4
-29,700,ASTM A351 CF3,ASME 150,1.4
-29,725,ASTM A351 CF3,ASME 150,1.4
-29,750,ASTM A351 CF3,ASME 150,1.4
-29,775,ASTM A351 CF3,ASME 150,1.4
-29,800,ASTM A351 CF3,ASME 150,1.2
-29,816,ASTM A351 CF3,ASME 150,1
-29,38,ASTM A351 CF3,ASME 300,49.6
-29,50,ASTM A351 CF3,ASME 300,47.8
-29,100,ASTM A351 CF3,ASME 300,40.9
-29,150,ASTM A351 CF3,ASME 300,37
-29,200,ASTM A351 CF3,ASME 300,34.5
-29,250,ASTM A351 CF3,ASME 300,32.5
-29,300,ASTM A351 CF3,ASME 300,30.9
-29,325,ASTM A351 CF3,ASME 300,30.2
-29,350,ASTM A351 CF3,ASME 300,29.6
-29,375,ASTM A351 CF3,ASME 300,29
-29,400,ASTM A351 CF3,ASME 300,28.4
-29,425,ASTM A351 CF3,ASME 300,28
-29,450,ASTM A351 CF3,ASME 300,27.4
-29,475,ASTM A351 CF3,ASME 300,26.9
-29,500,ASTM A351 CF3,ASME 300,26.5
-29,538,ASTM A351 CF3,ASME 300,24.4
-29,550,ASTM A351 CF3,ASME 300,23.6
-29,575,ASTM A351 CF3,ASME 300,20.8
-29,600,ASTM A351 CF3,ASME 300,16.9
-29,625,ASTM A351 CF3,ASME 300,13.8
-29,650,ASTM A351 CF3,ASME 300,11.3
-29,675,ASTM A351 CF3,ASME 300,9.3
-29,700,ASTM A351 CF3,ASME 300,8
-29,725,ASTM A351 CF3,ASME 300,6.8
-29,750,ASTM A351 CF3,ASME 300,5.8
-29,775,ASTM A351 CF3,ASME 300,4.6
-29,800,ASTM A351 CF3,ASME 300,3.5
-29,816,ASTM A351 CF3,ASME 300,2.8
-29,38,ASTM A351 CF3,ASME 600,99.3
-29,50,ASTM A351 CF3,ASME 600,95.6
-29,100,ASTM A351 CF3,ASME 600,81.7
-29,150,ASTM A351 CF3,ASME 600,74
-29,200,ASTM A351 CF3,ASME 600,69
-29,250,ASTM A351 CF3,ASME 600,65
-29,300,ASTM A351 CF3,ASME 600,61.8
-29,325,ASTM A351 CF3,ASME 600,60.4
-29,350,ASTM A351 CF3,ASME 600,59.3
-29,375,ASTM A351 CF3,ASME 600,58.1
-29,400,ASTM A351 CF3,ASME 600,56.9
-29,425,ASTM A351 CF3,ASME 600,56
-29,450,ASTM A351 CF3,ASME 600,54.8
-29,475,ASTM A351 CF3,ASME 600,53.9
-29,500,ASTM A351 CF3,ASME 600,53
-29,538,ASTM A351 CF3,ASME 600,48.9
-29,550,ASTM A351 CF3,ASME 600,47.1
-29,575,ASTM A351 CF3,ASME 600,41.7
-29,600,ASTM A351 CF3,ASME 600,33.8
-29,625,ASTM A351 CF3,ASME 600,27.6
-29,650,ASTM A351 CF3,ASME 600,22.5
-29,675,ASTM A351 CF3,ASME 600,18.7
-29,700,ASTM A351 CF3,ASME 600,16.1
-29,725,ASTM A351 CF3,ASME 600,13.5
-29,750,ASTM A351 CF3,ASME 600,11.6
-29,775,ASTM A351 CF3,ASME 600,9
-29,800,ASTM A351 CF3,ASME 600,7
-29,816,ASTM A351 CF3,ASME 600,5.9
-29,38,ASTM A351 CF3,ASME 900,148.9
-29,50,ASTM A351 CF3,ASME 900,143.5
-29,100,ASTM A351 CF3,ASME 900,122.6
-29,150,ASTM A351 CF3,ASME 900,111
-29,200,ASTM A351 CF3,ASME 900,103.4
-29,250,ASTM A351 CF3,ASME 900,97.5
-29,300,ASTM A351 CF3,ASME 900,92.7
-29,325,ASTM A351 CF3,ASME 900,90.7
-29,350,ASTM A351 CF3,ASME 900,88.9
-29,375,ASTM A351 CF3,ASME 900,87.1
-29,400,ASTM A351 CF3,ASME 900,85.3
-29,425,ASTM A351 CF3,ASME 900,84
-29,450,ASTM A351 CF3,ASME 900,82.2
-29,475,ASTM A351 CF3,ASME 900,80.8
-29,500,ASTM A351 CF3,ASME 900,79.5
-29,538,ASTM A351 CF3,ASME 900,73.3
-29,550,ASTM A351 CF3,ASME 900,70.7
-29,575,ASTM A351 CF3,ASME 900,62.5
-29,600,ASTM A351 CF3,ASME 900,50.6
-29,625,ASTM A351 CF3,ASME 900,41.4
-29,650,ASTM A351 CF3,ASME 900,33.8
-29,675,ASTM A351 CF3,ASME 900,28
-29,700,ASTM A351 CF3,ASME 900,24.1
-29,725,ASTM A351 CF3,ASME 900,20.3
-29,750,ASTM A351 CF3,ASME 900,17.3
-29,775,ASTM A351 CF3,ASME 900,13.7
-29,800,ASTM A351 CF3,ASME 900,10.5
-29,816,ASTM A351 CF3,ASME 900,8.6
-29,38,ASTM A351 CF3,ASME 1500,248.2
-29,50,ASTM A351 CF3,ASME 1500,239.1
-29,100,ASTM A351 CF3,ASME 1500,204.3
-29,150,ASTM A351 CF3,ASME 1500,185
-29,200,ASTM A351 CF3,ASME 1500,172.4
-29,250,ASTM A351 CF3,ASME 1500,162.4
-29,300,ASTM A351 CF3,ASME 1500,154.6
-29,325,ASTM A351 CF3,ASME 1500,151.1
-29,350,ASTM A351 CF3,ASME 1500,148.1
-29,375,ASTM A351 CF3,ASME 1500,145.2
-29,400,ASTM A351 CF3,ASME 1500,142.2
-29,425,ASTM A351 CF3,ASME 1500,140
-29,450,ASTM A351 CF3,ASME 1500,137
-29,475,ASTM A351 CF3,ASME 1500,134.7
-29,500,ASTM A351 CF3,ASME 1500,132.4
-29,538,ASTM A351 CF3,ASME 1500,122.1
-29,550,ASTM A351 CF3,ASME 1500,117.8
-29,575,ASTM A351 CF3,ASME 1500,104.2
-29,600,ASTM A351 CF3,ASME 1500,84.4
-29,625,ASTM A351 CF3,ASME 1500,68.9
-29,650,ASTM A351 CF3,ASME 1500,56.3
-29,675,ASTM A351 CF3,ASME 1500,46.7
-29,700,ASTM A351 CF3,ASME 1500,40.1
-29,725,ASTM A351 CF3,ASME 1500,33.8
-29,750,ASTM A351 CF3,ASME 1500,28.9
-29,775,ASTM A351 CF3,ASME 1500,22.8
-29,800,ASTM A351 CF3,ASME 1500,17.4
-29,816,ASTM A351 CF3,ASME 1500,14.1
-29,38,ASTM A351 CF3,ASME 2500,413.7
-29,50,ASTM A351 CF3,ASME 2500,398.5
-29,100,ASTM A351 CF3,ASME 2500,340.4
-29,150,ASTM A351 CF3,ASME 2500,308.4
-29,200,ASTM A351 CF3,ASME 2500,287.3
-29,250,ASTM A351 CF3,ASME 2500,270.7
-29,300,ASTM A351 CF3,ASME 2500,257.6
-29,325,ASTM A351 CF3,ASME 2500,251.9
-29,350,ASTM A351 CF3,ASME 2500,246.9
-29,375,ASTM A351 CF3,ASME 2500,241.9
-29,400,ASTM A351 CF3,ASME 2500,237
-29,425,ASTM A351 CF3,ASME 2500,233.3
-29,450,ASTM A351 CF3,ASME 2500,228.4
-29,475,ASTM A351 CF3,ASME 2500,224.5
-29,500,ASTM A351 CF3,ASME 2500,220.7
-29,538,ASTM A351 CF3,ASME 2500,203.6
-29,550,ASTM A351 CF3,ASME 2500,196.3
-29,575,ASTM A351 CF3,ASME 2500,173.7
-29,600,ASTM A351 CF3,ASME 2500,140.7
-29,625,ASTM A351 CF3,ASME 2500,114.9
-29,650,ASTM A351 CF3,ASME 2500,93.8
-29,675,ASTM A351 CF3,ASME 2500,77.9
-29,700,ASTM A351 CF3,ASME 2500,66.9
-29,725,ASTM A351 CF3,ASME 2500,56.3
-29,750,ASTM A351 CF3,ASME 2500,48.1
-29,775,ASTM A351 CF3,ASME 2500,38
-29,800,ASTM A351 CF3,ASME 2500,29.2
-29,816,ASTM A351 CF3,ASME 2500,23.8
-29,38,ASTM A351 CF8,ASME 150,19
-29,50,ASTM A351 CF8,ASME 150,18.3
-29,100,ASTM A351 CF8,ASME 150,15.7
-29,150,ASTM A351 CF8,ASME 150,14.2
-29,200,ASTM A351 CF8,ASME 150,13.2
-29,250,ASTM A351 CF8,ASME 150,12.1
-29,300,ASTM A351 CF8,ASME 150,10.2
-29,325,ASTM A351 CF8,ASME 150,9.3
-29,350,ASTM A351 CF8,ASME 150,8.4
-29,375,ASTM A351 CF8,ASME 150,7.4
-29,400,ASTM A351 CF8,ASME 150,6.5
-29,425,ASTM A351 CF8,ASME 150,5.5
-29,450,ASTM A351 CF8,ASME 150,4.6
-29,475,ASTM A351 CF8,ASME 150,3.7
-29,500,ASTM A351 CF8,ASME 150,2.8
-29,538,ASTM A351 CF8,ASME 150,1.4
-29,550,ASTM A351 CF8,ASME 150,1.4
-29,575,ASTM A351 CF8,ASME 150,1.4
-29,600,ASTM A351 CF8,ASME 150,1.4
-29,625,ASTM A351 CF8,ASME 150,1.4
-29,650,ASTM A351 CF8,ASME 150,1.4
-29,675,ASTM A351 CF8,ASME 150,1.4
-29,700,ASTM A351 CF8,ASME 150,1.4
-29,725,ASTM A351 CF8,ASME 150,1.4
-29,750,ASTM A351 CF8,ASME 150,1.4
-29,775,ASTM A351 CF8,ASME 150,1.4
-29,800,ASTM A351 CF8,ASME 150,1.2
-29,816,ASTM A351 CF8,ASME 150,1
-29,38,ASTM A351 CF8,ASME 300,49.6
-29,50,ASTM A351 CF8,ASME 300,47.8
-29,100,ASTM A351 CF8,ASME 300,40.9
-29,150,ASTM A351 CF8,ASME 300,37
-29,200,ASTM A351 CF8,ASME 300,34.5
-29,250,ASTM A351 CF8,ASME 300,32.5
-29,300,ASTM A351 CF8,ASME 300,30.9
-29,325,ASTM A351 CF8,ASME 300,30.2
-29,350,ASTM A351 CF8,ASME 300,29.6
-29,375,ASTM A351 CF8,ASME 300,29
-29,400,ASTM A351 CF8,ASME 300,28.4
-29,425,ASTM A351 CF8,ASME 300,28
-29,450,ASTM A351 CF8,ASME 300,27.4
-29,475,ASTM A351 CF8,ASME 300,26.9
